name,empty_load,average_payload,full_load,0,500,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000,10500,11000,11500,12000,12500,13000,13500,14000,14500,15000,15500,16000,16500,17000,17500,18000,18500,19000,19500,20000,20500,21000,21500,22000,22500,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,32500,33000,33500,34000,34500,35000,35500,36000,36500,37000,37500,38000,38500,39000,39500,40000,40500,41000,41500,42000,42500,43000,43500,44000,44500,45000,45500,46000,46500,47000,47500,48000,48500,49000,49500,50000,50500,51000,51500,52000,52500,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,74500,75000,75500,76000,76500,77000,77500,78000,78500,79000,79500,80000,80500,81000,81500,82000,82500,83000,83500,84000,84500,85000,85500,86000,86500,87000,87500,88000,88500,89000,89500,90000,90500,91000,91500,92000,92500,93000,93500,94000,94500,95000,95500,96000,96500,97000,97500,98000,98500,99000,99500
Station 1 in AR,37434.472104853725,30036.601264904002,91771.54866773811,2.5048802406206592e-40,8.440448612104953e-35,1.0462840659340337e-29,4.771327320023446e-25,8.004502199921983e-21,4.9400911695075916e-17,1.1216080498878862e-13,9.368127425674381e-11,2.8785248251986544e-08,3.253813729008603e-06,0.0001353072019785252,0.0020699252271576857,0.011649141478708313,0.02411785616311147,0.018369158867424497,0.00514843409437658,0.0006071594154088028,0.0014316498116335016,0.009901879766061134,0.02893766353158016,0.04620397732565384,0.06411800469192465,0.08942343291875489,0.122836768060201,0.16873800787262982,0.17459792988864237,0.17663339849819476,0.1987608998299389,0.18460063560819348,0.19665561598212,0.2595107623227593,0.3619521567179562,0.45161918524620537,0.44040597425763195,0.3662181576125575,0.35847224105287057,0.4586149576680574,0.5914122315975865,0.5805580889884915,0.45211925648108026,0.4076072802157874,0.4484781730909774,0.5678239237255981,0.7432922709563262,0.8549808830504418,0.9185937136561313,1.1133334974439384,1.3518458186665478,1.534338996791413,1.7914640335060936,2.001838276743913,2.073111222627318,2.32836659492156,2.639633522188076,2.739360959574155,3.111735985347799,3.682212825934594,3.9020850471535744,4.106173688918422,4.469698637205375,4.802893283384098,5.0959906179625145,5.474963364523476,6.088274559663062,6.871753809257519,7.489369068459746,7.9485451550484925,8.224723047082918,8.239384109576381,8.643367330317313,9.30553436598981,9.538233007617926,9.549463967817584,9.997847085162153,10.932149827699899,11.278978709648333,10.665325565617408,9.98582908458641,9.426304942574173,8.775484001805951,8.420858965476894,8.29556627956445,7.797899355465472,7.021136120153921,6.4017147252709306,5.989521406879784,5.703261812070235,5.312496883598474,4.820727923821512,4.557695134072957,4.490218944744725,4.202914557608054,3.743363997313235,3.5129722643617516,3.461544801555442,3.4542487768899472,3.3091216715268454,3.04686774126262,2.789528154867374,2.676264524538342,2.8616592921969652,2.829113639305754,2.3453629362959125,2.000403162111246,2.0220004222629377,2.2045582219270714,2.3008148452840786,2.4053066472476705,2.5296511249765503,2.6332047530267184,2.742382583007364,2.7270798016886038,2.6948581278119894,2.7775691203056305,2.939761916510717,2.9520059796755795,2.670330358213343,2.4696553551738796,2.6164129853268943,2.851839681705352,2.937342566659055,3.1852270493064974,3.591124575494021,3.806331604118034,3.909079442580909,4.093572572880322,4.270765182085336,4.288378497296425,4.3642870402985565,4.569161497960143,4.611434018614423,4.7625394787332125,5.239824465405144,5.551150272608085,5.595242374019697,5.722316618583172,5.777380759439597,5.852476731572347,6.274131423534949,6.859028689945859,7.279829022334823,7.511487251596116,7.587625850862063,7.634634853917677,7.875506080296193,8.242628960958033,8.548543450399677,8.897856982447916,9.251148202535463,9.802495108331929,10.604695281486878,11.073341861862543,11.073034904930314,11.08073675960454,11.188761887749711,11.386534393477097,11.55621466667188,11.569915431994108,11.820114134169517,11.835094902182481,11.154560466306373,10.46828820400175,10.38269746152741,10.911111680001122,11.437582983718215,11.36528903271688,11.301657142185432,11.297495898888815,11.11637591398633,11.221370941329871,11.44631080424917,11.345578102549798,10.809962950725653,10.490139873736114,10.406510234650892,10.169997183500449,9.878388407035567,9.661480043216926,9.395150120237375,9.112469483307494,8.930688359781106,8.645857806719594,8.475025243589547,8.597139512228896,8.46021415195357,8.006540389191946,7.596463987160026,7.0005130077221915,6.436153843038036,6.197947513524569,6.264097175070637,6.345017478651491,6.1017983204443915,5.793797315958039,5.406599719548424,4.857965309392451,4.558945449414247,4.33998299781042,4.01121273232415,3.9725195181780038
Station 1 in FL,25351.09557686235,31391.730690114284,77003.12108588843,0.0,0.0,1.06258585e-316,2.325041948372678e-300,1.8709768695047513e-284,5.538747718169116e-269,6.0319856828101345e-254,2.416654643221242e-239,3.5618406069412303e-225,1.9312567591392004e-211,3.852221670329546e-198,2.8267561841340383e-185,7.630823898584052e-173,7.578107772140336e-161,2.7685782562297176e-149,3.7210041505513783e-138,1.8398051506440373e-127,3.346519707770667e-117,2.2393771450396732e-107,5.512862376802013e-98,4.9928549941858924e-89,1.6636107601808355e-80,2.039386550338908e-72,9.198443542722897e-65,1.52661715115004e-57,9.323946481278087e-51,2.0960677199444817e-44,1.7348985729388534e-38,5.289365251473508e-33,5.944283022588455e-28,2.4650995471486046e-23,3.7786521115760943e-19,2.1464696967642452e-15,4.53631949493673e-12,3.588024258990984e-09,1.071650623274758e-06,0.00012248132503034747,0.00546463186838767,0.09818363913638073,0.7496285297100236,2.703878295361703,5.648364353896443,8.742644361959176,11.108515358013367,12.576971000875067,14.740519709068453,17.365010595152988,19.757959962989908,21.70639416379492,22.62240844012601,22.738262880287827,22.422150703615202,22.05540293690258,21.134318464113957,19.240750819468214,16.75702715155995,14.077742641455215,11.319630370115647,9.078932419620592,7.378718891524579,6.15240163118437,5.222912990593513,4.369205677601923,3.808452523132696,3.528198414622223,3.303166670485758,3.091027529290137,2.7476778398561623,2.3724773258687044,2.340710490104305,2.4665180294376854,2.4900375662884033,2.367419299458124,2.363235459587413,2.3389411776455717,2.1843889631646807,2.0463337081694273,1.9532181405799312,2.087565061726899,2.491468347361617,2.823125402046192,2.8527470232011694,2.622821498451722,2.396215520938644,2.2865855847253496,2.137177670480056,1.9082794339318025,1.838527350073204,1.8425802325665495,1.7963379654059914,1.7316269157375068,1.7434637766145884,1.7405400367566872,1.5765762025583034,1.5239900648820375,1.6391500325686614,1.7779722025284925,1.8606612825144202,1.7452426921292326,1.4923982365605348,1.5020265575454623,1.7386139423040006,1.7606751152956184,1.618365573765614,1.5186706083858865,1.5210171421806715,1.5322250735376215,1.4664340571075556,1.2890763010681259,1.1089754555192646,1.1588582079846195,1.2002473481183835,1.1855167708658507,1.254078584880756,1.318846946148374,1.3349011513673357,1.2807496667536489,1.2493063422399855,1.3330204982919016,1.5643482690734898,1.8604920808223036,2.0584561036568765,2.1518074989022296,2.2039492619693783,2.262642933566859,2.339614788456811,2.5817464771485974,2.9308327634743523,3.232206300228732,3.370867794837535,3.57299245029541,3.971555425597186,4.537638037453865,5.4216779952397856,6.430419406247385,7.201097281425135,7.910289141124851,8.709506107450752,9.344129878652124,10.226681284493136,11.169096074492073,11.820531655542245,12.123083585824405,12.03391219235968,11.823920103087689,11.77435131877377,11.908541329134472,11.964345095141502,12.115337616392239,12.771637237923917,13.540562215423616,14.004208736511723,13.931249599725996,13.636013633090291,13.412798803703655,13.576831362972783,14.168544771170266,14.308291254659425,14.312605029642508,14.726502181199807,15.323578064868617,15.338136825804913,14.924849192420972,14.85812539364661,15.033785321820252,14.830469260777695,14.468635875018474,14.05553103175433,12.89973676583211,11.371388047369086,10.50952093743808,9.660902368678851,8.251185893212794,6.849047549656546,5.944472363561133,5.199784707520619,4.468759699638585,3.8672575552100485,3.240146470897753,2.6384888619089932,2.1705878252965936,1.6684855979073765,1.2685533182451358,1.1931310460334648,1.1520993167195708,1.083408473204854,1.0044064775211872,0.8839406115634927,0.8254377950900161,0.7391525476434186,0.49780168071933184,0.2990213907574218,0.20506612397112176,0.14079506184200277,0.12280133946415163,0.10386142156899887,0.08344982468717387,0.11327660735252648,0.13324813734438673,0.11037294776611904
Station 1 in IN,30999.681856697687,33379.28862129759,78280.9937313311,1.79400943321883e-67,3.1975771135980577e-60,2.096635088144139e-53,5.057433619471757e-47,4.487898781722042e-41,1.4650803495224318e-35,1.75948426568617e-30,7.773471041153659e-26,1.2634283236075283e-21,7.554290089071228e-18,1.6616876333335546e-14,1.3447375773828716e-11,4.0043531594082405e-09,4.390498270921901e-07,1.7768133695566594e-05,0.00026788931523951206,0.0015589441322892065,0.003976188599683178,0.006264008277728527,0.0092015845243386,0.01241746202920761,0.013150244827122348,0.015097257189803271,0.024976194806040006,0.04717057384539229,0.07978696381042506,0.10893291071068119,0.13361734293822805,0.16236537505444146,0.19788040054007125,0.2325962345266203,0.2671379115654234,0.2861720011509323,0.29009970411024044,0.3279165129383766,0.3795573169843882,0.4093515463330784,0.42887801780774737,0.4809899548695135,0.5688499359510335,0.6300321479131922,0.6985822533927931,0.810117054777984,0.994497962254404,1.1605280051066786,1.2947617152114594,1.4770874867204964,1.7492497312510924,2.1341821508733827,2.6577654909606303,3.258087271836702,4.036092950346061,5.0202283136791,6.179028649238439,7.489057066557806,8.785701507830803,10.027022610390619,10.876668473278485,11.523110145043837,11.585029638229082,11.35782483893014,10.945136774668878,10.447280197597543,9.889980214000532,9.216423934583409,8.759484873019352,8.322913408511837,7.768127895306121,7.198061543881052,6.682927431163931,6.0655576182836795,5.552174918937954,5.061231392216417,4.676913536937034,4.333672476354219,4.1067873431118285,3.864603362780418,3.556050837087036,3.276198755636108,3.076857126283114,2.913083115467446,2.7418667129359133,2.661889734648581,2.496862374079401,2.3419094575673998,2.2993071055031664,2.3151733400499266,2.2758666003293504,2.2026578736557405,2.1180885044507596,2.1021612707684265,2.0826009260569602,2.05408516009792,2.018489601993361,1.9631862368200967,1.9353250283999524,1.9163023234552086,1.9460255393105188,1.964984786029193,2.0028741804859167,1.9911925941030943,1.9719782046865637,1.9409507066387757,1.8908562847626427,1.8809595187244679,1.9384658416383835,2.0509717785375954,2.2051310190174,2.3536228015960887,2.447900776767978,2.5064672680046605,2.5194976715819406,2.6534371386397306,2.8684402111823455,3.0199065431163974,3.002635225259734,3.048182648251151,3.1560670542587568,3.3082395367595914,3.545417905988362,3.691658790401075,3.704165989206773,3.74483616090391,3.9368255843270914,4.094600497157627,4.228508083586908,4.344343434306007,4.540661619874291,4.7324104380285394,4.9879162444646,5.2458469531754295,5.567851711351983,5.741918193500723,5.906027151419954,6.182801967662578,6.574014549820658,7.025690965967441,7.334060622899862,7.741947075999599,8.215489547820972,8.868374759218371,9.361058217178577,10.126413677627989,11.101471650766678,11.799956360130981,12.418654845954576,13.606607830162886,14.63771530097247,15.487987817491737,16.53457158054967,17.750172916108745,18.981744579268508,19.66462998772923,20.232667354383132,20.28352181844989,20.34446131932026,20.127166417740973,20.00104367924968,19.665499990192412,19.06113764807649,18.316604950228555,17.273468722790188,16.437490202727435,15.523864098552695,14.30593582320547,13.033168169287782,12.04545581142085,11.03437563028588,10.274420471358855,9.590035042112607,9.03538220437969,8.347475035069625,7.765570825645868,7.231096254486281,6.693504462793356,6.192521569701649,5.7392169032912035,5.341687027534,4.918372654482271,4.563984426552407,4.176325608292182,3.9841253323635493,3.86122349759418,3.618618977038055,3.2665388356854774,2.9660383056728543,2.644871466160485,2.3495837405496003,2.1391535731025955,1.997862594144608,1.8564594658137061,1.6641417597313068,1.4667575028784159,1.295879318138554,1.2003388912407575,1.0901825795240183,0.9942861519975993,0.9093606502762024,0.8265966258666491,0.7452611117296953
Station 1 in WY,36041.65529741198,31414.802133958863,73704.42687745525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62838637e-315,4.948908929150115e-299,3.428262965078775e-283,8.736637683635837e-268,8.190682009096421e-253,2.8248888204869023e-238,3.5841669358638083e-224,1.6729413066339754e-210,2.872624331751664e-197,1.814607475599401e-184,4.216891290212209e-172,3.605023884389366e-160,1.1337836864626028e-148,1.3117740031036527e-137,5.583355508545777e-127,8.74258890294191e-117,5.036107676138746e-107,1.0672415144858931e-97,8.320456909075403e-89,2.386462591442401e-80,2.518226279599045e-72,9.77648112317033e-65,1.396501503403829e-57,7.340193142913882e-51,1.4198319905299658e-44,1.0109199752642394e-38,2.6502166328862217e-33,2.5593986573836887e-28,9.111804742889436e-24,1.197196625321756e-19,5.815046417288267e-16,1.0467884015681952e-12,7.009471061825697e-10,1.7553292378264942e-07,1.6569075463404602e-05,0.0005969877754080253,0.008414000377244135,0.04927943172767024,0.14034441899747155,0.2590467421434703,0.3810616216076815,0.46149271782196105,0.5235996770422341,0.6557622058202406,0.7673154858870744,0.775248686008225,0.882683770536392,1.163642664603426,1.4973647550795612,1.8050421268149743,2.104418227653638,2.419510812158091,2.5208611014820743,2.555272663706969,2.6973844182788786,2.878375075099431,2.9641362765184276,2.9697688738718004,2.975351785592707,3.1285228623612613,3.206244615263563,3.1916318711016793,3.220268647847318,3.1283082916995286,3.034330631473262,2.9088853704723334,2.852118277874186,3.0304918493568302,3.184498326505493,2.900318037690354,2.604794624220238,2.636920663602906,2.656959414032074,2.5215290964311277,2.4164643615729244,2.4357510948597123,2.4292913038225583,2.2716692869020623,2.122137330928842,2.1947031577595837,2.2213940511169143,2.1923963326839964,2.217898592205465,2.2822523354375837,2.2617180677340625,2.3825320875442197,2.5663483050666835,2.515485196676148,2.456742098722359,2.590252906706529,2.751882220910135,2.8336388875894256,2.879009900719672,3.0237806886591567,3.2943512715799717,3.5096303362500643,3.582970429050986,3.456012775745602,3.320789132711038,3.365477176454437,3.5778485390137384,3.6425776136688954,3.743572915968707,3.9988786535524787,4.032838869414751,4.064899252985374,4.009576810086482,3.82135789581395,3.8326986008425745,4.104508308904407,4.349742864128053,4.645896197880694,4.707155760028743,4.6262434212977315,4.787029940534765,5.232693028471306,5.627613282053605,5.870325805807505,6.175120935659463,6.50199292788461,6.702806498365626,6.765512195381003,7.319093606850783,8.012475340792868,8.531280772830664,9.146191326984365,10.299283988457038,11.656237464790308,12.830004771104024,13.789766544369947,15.681326900125097,18.031737488519376,20.058591721456487,22.374806120533897,25.03982641832331,27.692794628741044,30.000570136065118,32.658191049575095,33.889722664484516,35.30419306758312,36.62912466401642,36.708448582860484,35.9883217177059,35.41257616472873,33.13628077422239,30.179289155968615,27.59777269781041,24.424043975589694,21.02924629699041,17.840984548407704,15.412998090375341,12.987192942481082,10.944119427638414,8.916710066799949,7.123115124822847,6.025787481746317,5.475248386579468,4.882078297860366,3.9597131375483663,3.1105504502810666,2.6044323766618183,2.3794810558536823,2.245052561976092,2.1379498935177113,1.832816100471092,1.4634629471832101,1.3029629848211006,1.2591915193143883,1.1063562902823014,0.9879372578821367,1.0017229468981712,0.9746259113132651,0.8376592114914522,0.6496264855959987,0.608451452483159,0.6515411220624159,0.6265449077267228,0.5944751918143774,0.5106269857964504,0.34742791967417513,0.292613105970174,0.3842110379450807,0.49914381347302794,0.46148527747960977,0.3388541742407081,0.2733377766332877,0.24136241137869785,0.21106062025452804,0.2117743015592611,0.22755879993065325,0.19360301556159737,0.1808877070152372,0.20478334071543755
Station 2 in FL,27057.60769927535,33199.54507411985,82530.65496670498,0.0,0.0,1.1204164e-316,2.4406904899014333e-300,1.96403993272807e-284,5.81424658810294e-269,6.3320176098217524e-254,2.536858969897544e-239,3.7390053951429666e-225,2.027315952402028e-211,4.043825398640073e-198,2.967351661218567e-185,8.01034801265138e-173,7.954989708810246e-161,2.906256393890804e-149,3.9060212248847805e-138,1.9312660831957764e-127,3.512830565466368e-117,2.3506123140449483e-107,5.786491197375903e-98,5.2403805425485795e-89,1.7459341970803247e-80,2.1400163163615492e-72,9.650299683554338e-65,1.6010875585028564e-57,9.773832733364227e-51,2.1954779319020266e-44,1.8149637500196624e-38,5.523004466531637e-33,6.188671153383326e-28,2.554825838006857e-23,3.8888514523515303e-19,2.185399853999525e-15,4.543156258720088e-12,3.504878809894228e-09,1.0085056277650664e-06,0.00010914863470318025,0.004509055761901086,0.07314729374484645,0.49538043537926013,1.608343346019756,3.2364199452549864,5.255546651348821,7.691580679273591,10.089554608111028,11.344691508785846,11.880555394971296,12.797200459049415,14.051014185414893,15.559223537893972,17.19850161982903,18.839518833657294,19.714976930113952,19.233116195524634,18.616667848620065,18.572308617265644,17.975307876652796,16.915844853289332,15.767451579666877,14.310255704313501,12.368339581531401,10.574666106972753,9.319907873856767,8.317015398203667,7.074804787598782,5.86632736737665,5.081120401346338,4.50144294417662,3.870084261993289,3.110010058153219,2.478046615394511,2.2111988228852004,2.104152062548484,2.087386110816499,1.9944220203452323,1.7336697590612182,1.5693289036213054,1.6455449921377263,1.7679012889052261,1.7650998009629224,1.7042025565746342,1.6149083285971009,1.482612563030443,1.471843989887799,1.4676984344704578,1.2696117056062148,1.2522823485305483,1.5334883983139436,1.6253409721407326,1.4967750500513919,1.384392364562444,1.3852807888829421,1.4395494309951329,1.3887611582494002,1.2683021431785275,1.2267986227937915,1.289271376842327,1.3820992399574497,1.4459721002745916,1.3821838601445091,1.3260661318536762,1.3971683005943194,1.364208195441116,1.2273174128660167,1.2571113584675802,1.429649462369098,1.4852788655298856,1.4174398104743504,1.4135404454537317,1.5680970229922944,1.6865690944375327,1.6363258605097115,1.5046293096766794,1.345696552121474,1.32467268267029,1.6092800435366839,2.0150326689015245,1.9974889599262886,1.6111605500932022,1.4140720112576726,1.4119187170902556,1.4345103578676262,1.5769892184323973,1.812920012520062,1.9480127634784505,1.9526753724467052,1.9352446730243646,2.006625276749879,2.188060826846182,2.3603690176266476,2.3432600151376946,2.4086230616372433,2.7399993336609736,3.067402404946673,3.3321299282433765,3.5880582588276795,3.7985924684158685,3.9781237308252124,4.112179988690031,4.3598209928372045,4.83488450560703,5.563442539814329,6.17251173995379,6.4473262452292355,6.72776298155272,7.117282079822769,7.89610175759217,8.978554055584636,9.670146248343249,10.039713258764076,10.658112772490052,11.146358532996661,11.327309605931875,11.893617850456323,12.678499758477392,13.202680424095982,13.426691341887896,13.63165532549346,13.888061023078047,14.166915512039463,14.423198910300775,14.542555914978916,14.391924643644154,13.818865317530058,13.058418814756939,12.66395519509745,12.562912694610086,12.472220207486366,12.711426145998262,12.851544475399011,12.56346886186292,12.026775912142723,11.252615806496385,10.537633066370848,10.21815523582775,9.920773526336614,9.46924858818176,9.202923796158819,8.7281051401157,8.263770041705236,8.133278852252534,8.068522563400967,7.70259008785782,7.234311809728918,6.876599666766737,6.463474092576837,5.9974783131084495,5.630616737083555,5.1572727189732746,4.6919195617442,4.452174528160419,4.229284064878686,3.8228016090124632,3.3016303464004153,2.7823574252219068,2.1502166233618567,1.7394204027362092,1.7164384596397013,1.6662925295102482,1.4658066833299057
Typical WIM Station in CA,34242.94662333038,15598.596617040723,76838.62140127328,6.300874580361768e-131,1.3009357860449214e-120,9.88141528180541e-111,2.7611641818714467e-101,2.838425270381599e-92,1.0734418645626654e-83,1.4934859319036645e-75,7.644589345506412e-68,1.4396316565799436e-60,9.975030278328496e-54,2.543172899953832e-47,2.38609596657315e-41,8.240054843018749e-36,1.047673389602998e-30,4.9064312717160575e-26,8.469191408858009e-22,5.393876935320788e-18,1.2694584998327352e-14,1.1066347249278295e-11,3.58548072398e-09,4.3393790708721693e-07,1.976684522715973e-05,0.00034343274184694294,0.0023495223524786714,0.0070002026940688845,0.012112556019444783,0.0182444650975374,0.025821348066168103,0.029169994239764893,0.02916060413815671,0.03574075917707019,0.04804084409867565,0.06217028374112592,0.07686124341713077,0.09095381165059717,0.11345704474729969,0.15255067661622806,0.19198339709280418,0.22912304992055704,0.2801852436765637,0.3395579914015312,0.40022568412069676,0.45744557790209117,0.5062018805465603,0.5558031850339106,0.6007880125699445,0.6567290080137869,0.7567509656263887,0.8502751210191244,0.9035892090053974,0.999537512867444,1.2290270453926004,1.5914770819484123,2.0119783098229083,2.4801837224252545,2.9983318839793975,3.570979225385826,4.3345269119209915,5.376731659563252,6.6896386757468145,8.45588755909838,10.916018121552652,13.84816961074402,16.92940308480022,20.109684642888457,23.43060592392379,27.131014892273054,31.179150946660165,34.64586380345082,36.346949257496846,35.555078913459475,32.306742502862825,27.555342292856274,22.51782270835313,18.061656509576164,14.542751689884819,11.994890724626858,10.27983685438399,9.158490485387363,8.397091172715239,7.9598731686903275,7.749578884907568,7.58664911532425,7.409943806952226,7.279598179421489,7.199211476096987,7.104250320950945,6.953930214615288,6.813581905232339,6.754062944915068,6.7420864167976555,6.652332281154353,6.470121323675632,6.259291842060032,6.110507983423759,6.069499110529611,6.019457012557708,5.931782682259013,5.843434983266637,5.71673955376952,5.576380753147532,5.519486259866672,5.5100848545816925,5.447878215997532,5.335130848205244,5.221848665497947,5.163196143769372,5.125955534401725,5.064084538700353,5.0069345817507775,4.981638760477083,4.957029854385226,4.91995689308065,4.878603016480302,4.806689111317506,4.70176227293187,4.610530200358712,4.535144591841147,4.441953260134083,4.369593821429462,4.377359284343642,4.377435889283822,4.272934558590687,4.160174398490344,4.1005710952601175,4.0742257187399815,4.100395881974257,4.1403105966797416,4.1199514559393915,4.131417186316579,4.196571144728777,4.212026796450804,4.234372234515947,4.297845586205442,4.335325298120067,4.360396403730443,4.4062965571766695,4.472864133998025,4.572744905611499,4.734448840437001,4.920701206368756,5.101563908680725,5.322980176285652,5.541920337266972,5.839709624598625,6.290825439891563,6.789966085300608,7.342921434640771,8.024011069260897,8.823354188900693,9.707988315809652,10.602872408814703,11.426346212436691,12.145910195281026,12.76694056192885,13.176376157259583,13.20529854003088,12.881256672060472,12.15386368409354,10.950034550670338,9.468859159601072,7.927220065714241,6.388238333368616,4.90548307304081,3.632074889150376,2.6358790361728346,1.907543255801221,1.3822483743894958,0.9978411952693222,0.7286984960133223,0.5349982389976371,0.4227157122413001,0.37140287780716164,0.33121941071898436,0.29941452877928776,0.26539960659152617,0.23287863612511284,0.21289200675065026,0.19443654907519584,0.1670474650991235,0.14608308100062833,0.14026064486501247,0.13091038762792523,0.11424013075481165,0.09952804206635454,0.08771469831268283,0.07840769262707255,0.07688831503921947,0.07823580008267428,0.07150400373956976,0.06332001419208683,0.05680066790004892,0.04885620975300774,0.043830549636991796,0.040669955612776185,0.035985804662515525,0.03205633925067036,0.028774841837418772,0.025582353931621307,0.024016390116064896
