name,empty_load,average_payload,full_load,0,500,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000,10500,11000,11500,12000,12500,13000,13500,14000,14500,15000,15500,16000,16500,17000,17500,18000,18500,19000,19500,20000,20500,21000,21500,22000,22500,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,32500,33000,33500,34000,34500,35000,35500,36000,36500,37000,37500,38000,38500,39000,39500,40000,40500,41000,41500,42000,42500,43000,43500,44000,44500,45000,45500,46000,46500,47000,47500,48000,48500,49000,49500,50000,50500,51000,51500,52000,52500,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,74500,75000,75500,76000,76500,77000,77500,78000,78500,79000,79500,80000,80500,81000,81500,82000,82500,83000,83500,84000,84500,85000,85500,86000,86500,87000,87500,88000,88500,89000,89500,90000,90500,91000,91500,92000,92500,93000,93500,94000,94500,95000,95500,96000,96500,97000,97500,98000,98500,99000,99500
NW,35547.31931861545,20100.194491506078,69040.34618767827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195454936e-314,2.251279336600879e-298,1.559531127050137e-282,3.974332892387991e-267,3.725975318062833e-252,1.2850536419877292e-237,1.6304523398681507e-223,7.61027860695055e-210,1.3067684601375904e-196,8.254721749280371e-184,1.9182802045441953e-171,1.639938744044591e-159,5.157621113610037e-148,5.967299896058352e-137,2.539881915450648e-126,3.9770162776258274e-116,2.2909249848493604e-106,4.854855636470001e-97,3.784925094334223e-88,1.0855737098206845e-79,1.1454892565750214e-71,4.446986321579431e-64,6.351911913264786e-57,3.3384082243478374e-50,6.456856665821749e-44,4.5965090652632594e-38,1.2047109084379805e-32,1.1629917725114754e-27,4.1381787351965515e-23,5.433155500398718e-19,2.6366444434623947e-15,4.742411428562169e-12,3.175569841557436e-09,7.974145822065443e-07,7.601341927839776e-05,0.0028088030715838633,0.04173233286325774,0.26612944915666914,0.8175645955323557,1.4477101122230829,1.7961783124323545,1.8775997582408008,2.1200606446233374,2.6931836595216514,3.3348368396402246,3.750241420229052,3.8164798695969484,3.677085611788705,3.7279537696166636,4.163104978893882,4.622891594898007,4.817686776089658,4.696519497935525,4.906093706061964,5.583016914804689,6.0993278231790296,6.034487144541179,6.066075453862456,6.34367614276605,6.74751045254266,6.84625522689993,6.843297567127302,6.928125876200511,6.550575087956664,6.3980851959754705,6.430834622106089,6.589866358778465,6.613889998091178,6.5597393734570995,6.562796898102394,6.790680720988254,7.169596631070423,7.322750056650776,7.293401441577252,7.31314581813928,7.297967823529438,7.11139256923933,7.140408975913412,7.203473380593566,7.24273902785402,7.09566081261607,7.093760588392502,7.311725420450526,7.643461576129854,7.777826752399251,8.2194012252292,8.83011170737889,8.890669140690658,8.781750266268146,8.9413216840083,9.03168018793614,8.999323322278094,9.082641568199122,8.724578517165714,8.342885331786704,8.539202563270269,9.325787505418182,9.830252494543572,10.2656208219434,10.540509188432774,10.487437074498304,10.139439980460653,9.896447483280182,10.237299175674764,10.821101833671282,11.548782452505828,12.024662831000498,12.137786328105465,11.926246572715177,11.898689676395303,12.202818489857567,12.912390369864257,13.122502673376104,13.221242428836767,13.025258484197519,12.582058228420223,12.740067228914828,13.27656614456349,13.425988909661301,12.92325637620641,12.534794232045257,12.610349866246981,13.32260586733349,13.633771749870803,13.57166656382445,13.640416443022875,14.090218403876582,14.256929071346757,14.396662276927344,14.227643225474326,14.076900151337368,14.563798133850478,15.245951827425646,15.401654229603535,14.64768408243852,13.66508662825613,12.659943108956448,12.563380015057101,12.466305393578459,11.843204042041869,10.872863564408906,9.882416865701751,8.804982151660736,7.520130137473923,6.281789072289846,5.321133226101606,4.561129014819247,3.982087369003965,3.4280373230988137,2.8321800175560794,2.436536314471085,2.146497924433308,2.0059667018084633,1.8524627426210811,1.469767517918629,1.1647567024696523,1.0896798298243464,1.099400947747992,1.0590154846330986,0.9014851663445568,0.6827079792311697,0.5015063874957305,0.3778235404620317,0.3210097742533432,0.3416745213675531,0.433409008790584,0.4080398093002641,0.2785682347632533,0.22055131394881125,0.21993205163872814,0.18637277515364395,0.1394841045214822,0.0968889734825135,0.06929623428489863,0.06180172535418555,0.0917656547491206,0.15119691435048951,0.16300287928522528,0.13696249608663094,0.145291146089445,0.15270666224156673,0.10699449398658337,0.08443448671988252,0.11352608851725403,0.14063071059072674,0.1240195578152343,0.1075376378209232,0.11251582667268158,0.09142355332506215,0.06302494515726555,0.0847393787571077,0.10972946638671847,0.07287973537805628
SE,36041.65529741198,31414.802133958863,73704.42687745525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62838637e-315,4.948908929150115e-299,3.428262965078775e-283,8.736637683635837e-268,8.190682009096421e-253,2.8248888204869023e-238,3.5841669358638083e-224,1.6729413066339754e-210,2.872624331751664e-197,1.814607475599401e-184,4.216891290212209e-172,3.605023884389366e-160,1.1337836864626028e-148,1.3117740031036527e-137,5.583355508545777e-127,8.74258890294191e-117,5.036107676138746e-107,1.0672415144858931e-97,8.320456909075403e-89,2.386462591442401e-80,2.518226279599045e-72,9.77648112317033e-65,1.396501503403829e-57,7.340193142913882e-51,1.4198319905299658e-44,1.0109199752642394e-38,2.6502166328862217e-33,2.5593986573836887e-28,9.111804742889436e-24,1.197196625321756e-19,5.815046417288267e-16,1.0467884015681952e-12,7.009471061825697e-10,1.7553292378264942e-07,1.6569075463404602e-05,0.0005969877754080253,0.008414000377244135,0.04927943172767024,0.14034441899747155,0.2590467421434703,0.3810616216076815,0.46149271782196105,0.5235996770422341,0.6557622058202406,0.7673154858870744,0.775248686008225,0.882683770536392,1.163642664603426,1.4973647550795612,1.8050421268149743,2.104418227653638,2.419510812158091,2.5208611014820743,2.555272663706969,2.6973844182788786,2.878375075099431,2.9641362765184276,2.9697688738718004,2.975351785592707,3.1285228623612613,3.206244615263563,3.1916318711016793,3.220268647847318,3.1283082916995286,3.034330631473262,2.9088853704723334,2.852118277874186,3.0304918493568302,3.184498326505493,2.900318037690354,2.604794624220238,2.636920663602906,2.656959414032074,2.5215290964311277,2.4164643615729244,2.4357510948597123,2.4292913038225583,2.2716692869020623,2.122137330928842,2.1947031577595837,2.2213940511169143,2.1923963326839964,2.217898592205465,2.2822523354375837,2.2617180677340625,2.3825320875442197,2.5663483050666835,2.515485196676148,2.456742098722359,2.590252906706529,2.751882220910135,2.8336388875894256,2.879009900719672,3.0237806886591567,3.2943512715799717,3.5096303362500643,3.582970429050986,3.456012775745602,3.320789132711038,3.365477176454437,3.5778485390137384,3.6425776136688954,3.743572915968707,3.9988786535524787,4.032838869414751,4.064899252985374,4.009576810086482,3.82135789581395,3.8326986008425745,4.104508308904407,4.349742864128053,4.645896197880694,4.707155760028743,4.6262434212977315,4.787029940534765,5.232693028471306,5.627613282053605,5.870325805807505,6.175120935659463,6.50199292788461,6.702806498365626,6.765512195381003,7.319093606850783,8.012475340792868,8.531280772830664,9.146191326984365,10.299283988457038,11.656237464790308,12.830004771104024,13.789766544369947,15.681326900125097,18.031737488519376,20.058591721456487,22.374806120533897,25.03982641832331,27.692794628741044,30.000570136065118,32.658191049575095,33.889722664484516,35.30419306758312,36.62912466401642,36.708448582860484,35.9883217177059,35.41257616472873,33.13628077422239,30.179289155968615,27.59777269781041,24.424043975589694,21.02924629699041,17.840984548407704,15.412998090375341,12.987192942481082,10.944119427638414,8.916710066799949,7.123115124822847,6.025787481746317,5.475248386579468,4.882078297860366,3.9597131375483663,3.1105504502810666,2.6044323766618183,2.3794810558536823,2.245052561976092,2.1379498935177113,1.832816100471092,1.4634629471832101,1.3029629848211006,1.2591915193143883,1.1063562902823014,0.9879372578821367,1.0017229468981712,0.9746259113132651,0.8376592114914522,0.6496264855959987,0.608451452483159,0.6515411220624159,0.6265449077267228,0.5944751918143774,0.5106269857964504,0.34742791967417513,0.292613105970174,0.3842110379450807,0.49914381347302794,0.46148527747960977,0.3388541742407081,0.2733377766332877,0.24136241137869785,0.21106062025452804,0.2117743015592611,0.22755879993065325,0.19360301556159737,0.1808877070152372,0.20478334071543755
